customer_id,name,gender,past_3_years_bike_related_purchases,age,job_title,job_industry_category,wealth_segment,owns_car,tenure,building_number,street_name,postcode,state,country,property_valuation,recency,frequency,monetary,RFM_rank,Segment,LTV
3025,Osgood Stolting,Male,27,40,Compensation Analyst,Financial Services,Mass Customer,Yes,9,7609,Jackson Terrace,2155,New South Wales,Australia,11,126,2,2263.49,111,Hibernating,558.1208219178081
3026,Minda Pendrid,Female,11,29,Account Representative III,Property,Mass Customer,Yes,5,520,Parkside Lane,2164,New South Wales,Australia,9,93,6,5618.62,233,At Risk,4048.4850958904112
3027,Augy Rudall,Male,83,40,Research Nurse,Health,Mass Customer,Yes,5,7046,Fairview Place,4510,Queensland,Australia,3,32,5,3296.91,421,Potential Loyalists,2429.7775068493147
3028,Leandra Schubert,Female,67,61,General Manager,Manufacturing,High Net Worth,No,20,7,Scoville Trail,4304,Queensland,Australia,2,47,5,5620.95,323,New Customers,4265.762054794521
3029,Timmie Gori,Male,85,39,Business Systems Development Analyst,Manufacturing,Mass Customer,No,13,31435,Eagle Crest Drive,2230,New South Wales,Australia,10,122,4,5099.51,112,Hibernating,3269.2749041095894
3030,Flor Agnew,Female,68,19,Technical Writer,Manufacturing,Affluent Customer,No,3,4,Crescent Oaks Alley,2541,New South Wales,Australia,5,25,7,5700.4,443,Champions,4872.670684931507
3031,Diego Bertelmot,Male,95,21,Staff Scientist,Health,Mass Customer,Yes,5,50,7th Circle,4305,Queensland,Australia,1,3,5,6455.51,523,Potential Loyalists,5748.056849315069
3032,Renado Wonfor,Male,53,25,Analog Circuit Design manager,Health,Affluent Customer,Yes,5,7,Lerdahl Court,4207,Queensland,Australia,6,41,7,10767.02,345,Loyal Customers,8967.600219178083
3033,Danielle Kener,Female,60,38,Administrative Officer,Financial Services,High Net Worth,No,12,677,Eagan Trail,3183,Victoria,Australia,7,159,2,2523.2,111,Hibernating,974.7156164383562
3034,Mara Tofanini,Female,54,61,Web Designer IV,Manufacturing,Mass Customer,Yes,18,638,Browning Terrace,3079,Victoria,Australia,6,49,5,5496.76,323,New Customers,3554.069479452055
3035,Sigfrid Caldecot,Male,98,37,Associate Professor,Health,High Net Worth,No,13,731,Haas Trail,2125,New South Wales,Australia,11,39,5,4522.24,322,New Customers,3877.9756712328767
3036,Windy Orehead,Female,24,40,Business Systems Development Analyst,Property,Affluent Customer,Yes,11,2,Grim Court,2168,New South Wales,Australia,8,157,5,8620.53,124,Hibernating,4062.2771506849317
3037,Leanora Isles,Female,30,46,Legal Assistant,Financial Services,High Net Worth,Yes,18,1654,Milwaukee Plaza,2000,New South Wales,Australia,11,186,3,2449.3,111,Hibernating,1140.7698630136986
3038,Hermione,Female,45,59,Senior Developer,N/A,High Net Worth,No,13,42,Arizona Pass,4510,Queensland,Australia,5,47,6,5268.26,333,Loyal Customers,4026.9713424657534
3039,Coralie Guitonneau,Female,52,49,N/A,Financial Services,Affluent Customer,No,18,94611,Cascade Parkway,2763,New South Wales,Australia,8,70,9,8652.35,254,At Risk,6447.778630136987
3040,Kameko Kinrade,Female,87,51,General Manager,Retail,Mass Customer,No,5,1,Melrose Lane,2010,New South Wales,Australia,9,204,1,1292.84,111,Hibernating,0.0
3041,Sherrie Kingaby,Female,20,43,Physical Therapy Assistant,Retail,Mass Customer,Yes,11,88537,Erie Court,4211,Queensland,Australia,7,125,2,3469.37,111,Hibernating,399.21517808219176
3042,Barris Trayton,Male,76,46,Engineer II,Property,High Net Worth,Yes,15,5649,Crest Line Place,4455,Queensland,Australia,2,12,6,6916.03,534,Potential Loyalists,5722.3042739726025
3043,Kelcey Argontt,Female,21,36,Legal Assistant,N/A,Mass Customer,Yes,18,5,2nd Point,2217,New South Wales,Australia,8,12,4,4497.96,512,Promising,3881.801095890411
3044,Russell Brittoner,Male,59,27,Occupational Therapist,Health,Affluent Customer,Yes,19,4,Jenifer Hill,3147,Victoria,Australia,12,5,9,10768.18,555,Champions,9411.094301369863
3045,Renato Mungham,Male,52,21,Cost Accountant,Financial Services,Affluent Customer,Yes,2,5999,Waxwing Lane,4511,Queensland,Australia,1,66,6,8878.98,235,At Risk,3600.243945205479
3046,Shela Ridgers,Female,53,53,Programmer Analyst III,Manufacturing,Affluent Customer,No,18,5444,Corry Pass,2761,New South Wales,Australia,8,229,5,6086.83,123,Hibernating,1667.6246575342464
3047,Eddy Cossans,Male,20,56,Speech Pathologist,Retail,Mass Customer,Yes,19,85,Northland Circle,2077,New South Wales,Australia,10,35,5,6712.39,323,New Customers,5903.2251780821925
3048,Kenon Messruther,Male,38,48,Legal Assistant,Manufacturing,Mass Customer,No,16,80302,Stang Parkway,3677,Victoria,Australia,1,5,13,14756.09,555,Champions,13098.556602739727
3049,Tristam O'Fallone,Male,72,50,N/A,Property,High Net Worth,Yes,12,529,Monterey Street,3338,Victoria,Australia,3,44,3,3596.57,311,New Customers,1182.43397260274
3050,Dinnie Worsom,Female,90,20,N/A,N/A,High Net Worth,No,5,6,Westend Center,2546,New South Wales,Australia,6,67,9,12410.86,255,At Risk,9486.657369863015
3051,Edi Lugton,Female,81,44,N/A,Manufacturing,Affluent Customer,Yes,7,9357,Dennis Park,2010,New South Wales,Australia,11,141,4,5849.7,113,Hibernating,3093.1290410958904
3052,Lisetta,Female,72,41,Teacher,N/A,Mass Customer,No,18,75,Hansons Alley,2260,New South Wales,Australia,9,55,2,1216.02,311,New Customers,852.8797808219178
3053,Susie,Female,67,33,Account Coordinator,Retail,High Net Worth,No,17,274,Ludington Trail,2428,New South Wales,Australia,5,194,4,3823.21,112,Hibernating,1780.6731506849314
3054,Marieann Wickey,Female,94,52,Operator,Manufacturing,Affluent Customer,No,16,6,Service Parkway,4275,Queensland,Australia,3,3,5,7022.29,524,Potential Loyalists,4829.026821917809
3055,Viki Drache,Female,96,18,General Manager,N/A,Mass Customer,Yes,2,99142,Eastwood Way,4870,Queensland,Australia,6,59,10,10643.23,355,Loyal Customers,6998.288219178082
3056,Catlin Storm,Female,43,49,Health Coach II,Entertainment,Mass Customer,No,18,264,Birchwood Plaza,3802,Victoria,Australia,8,20,4,4165.67,412,Promising,3926.001315068493
3057,Mel Shoebottom,Female,96,41,Executive Secretary,N/A,Mass Customer,No,9,40,Bowman Crossing,2031,New South Wales,Australia,10,29,7,9733.55,445,Champions,4800.106849315068
3058,Hamnet Kibblewhite,Male,67,31,Human Resources Manager,Manufacturing,Mass Customer,Yes,16,6354,Briar Crest Road,2022,New South Wales,Australia,12,25,5,8188.639999999999,424,Potential Loyalists,7380.993315068492
3059,Hercules Klewi,Male,83,59,Accountant IV,N/A,Mass Customer,No,17,83,Sunfield Hill,3216,Victoria,Australia,7,143,2,3898.92,112,Hibernating,1730.4795616438357
3060,Milton Gorini,Male,28,35,VP Accounting,Financial Services,Mass Customer,Yes,6,44,Northridge Plaza,2166,New South Wales,Australia,8,30,11,14609.22,455,Champions,13208.335890410957
3061,Evie Bendtsen,Female,51,26,Office Assistant IV,Manufacturing,Affluent Customer,Yes,3,11,Farragut Junction,2530,New South Wales,Australia,8,60,9,8604.59,254,At Risk,6765.800904109589
3062,Lesley Ruskin,Male,78,55,Civil Engineer,Manufacturing,Mass Customer,No,13,6,Westport Road,4350,Queensland,Australia,2,47,6,6083.87,333,Loyal Customers,5283.7994246575345
3063,Andrea Wildber,Male,74,18,VP Sales,Financial Services,Affluent Customer,No,2,922,Mccormick Circle,4509,Queensland,Australia,6,93,5,3246.28,221,Hibernating,1734.3139726027403
3064,Zach Billison,Male,96,22,Product Engineer,Financial Services,Affluent Customer,Yes,4,9317,Mendota Parkway,3064,Victoria,Australia,8,56,7,6989.68,344,Loyal Customers,4844.901479452055
3065,Winna Brusle,Female,88,40,Recruiter,Financial Services,High Net Worth,Yes,13,8303,Mallard Center,2234,New South Wales,Australia,11,6,5,5665.26,523,Potential Loyalists,5137.537150684932
3066,Renell Bellocht,Female,29,22,Paralegal,Financial Services,Affluent Customer,Yes,2,4,Gateway Court,3107,Victoria,Australia,10,165,4,3756.25,111,Hibernating,1883.2705479452056
3067,Veronique Wash,Female,8,26,Chief Design Engineer,Manufacturing,Mass Customer,Yes,9,2178,Washington Hill,3806,Victoria,Australia,6,40,6,7095.87,334,Loyal Customers,5929.425616438356
3068,Gill Branney,Female,88,27,Automation Specialist I,Manufacturing,Affluent Customer,No,1,330,Vahlen Trail,3072,Victoria,Australia,7,80,6,5197.79,232,At Risk,3859.18106849315
3069,Phylis Traves,Female,59,29,Senior Cost Accountant,Financial Services,Affluent Customer,No,12,4351,Maywood Hill,3551,Victoria,Australia,4,71,3,3104.7999999999997,211,Hibernating,1888.3989041095888
3070,Malissia Minthorpe,Female,74,19,Account Executive,Health,Affluent Customer,Yes,1,537,Amoth Center,2220,New South Wales,Australia,9,120,4,1927.42,111,Hibernating,1114.2071780821918
3071,Shirlee Murdoch,Female,59,28,Assistant Media Planner,Entertainment,Mass Customer,Yes,12,23384,Kings Drive,2261,New South Wales,Australia,9,159,4,3954.99,112,Hibernating,1690.351890410959
3072,Roma Prettjohn,Male,87,38,Chemical Engineer,Manufacturing,Mass Customer,Yes,10,6269,Oak Valley Avenue,2323,New South Wales,Australia,5,68,7,7712.87,244,At Risk,6149.164849315068
3073,Hernando Farnham,Male,16,50,Nurse,Telecommunications,Affluent Customer,No,17,74910,Burning Wood Junction,3132,Victoria,Australia,10,252,3,3426.95,111,Hibernating,1051.5572602739726
3074,Tracie Grishaev,Male,31,48,VP Quality Control,Health,Mass Customer,Yes,12,6278,Old Shore Parkway,2250,New South Wales,Australia,9,11,7,8822.95,545,Champions,7807.706438356166
3075,Corty Debell,Male,36,58,N/A,Entertainment,Mass Customer,Yes,16,8180,Golf Park,3068,Victoria,Australia,8,82,6,5704.8,233,At Risk,4001.174794520548
3076,Merna Eyers,Female,9,26,Professor,Health,Mass Customer,Yes,4,1944,Charing Cross Junction,2126,New South Wales,Australia,10,210,4,4105.89,112,Hibernating,1057.407287671233
3077,Emelen Gillopp,Male,19,17,Information Systems Manager,Manufacturing,Affluent Customer,No,2,25578,Mayfield Drive,2099,New South Wales,Australia,10,17,7,8452.62,444,Champions,6461.0437808219185
3078,Mariel Blacksell,Female,54,35,Safety Technician III,Retail,Mass Customer,No,7,9,Rieder Avenue,2798,New South Wales,Australia,6,170,3,2490.95,111,Hibernating,1201.115616438356
3079,Yorker McKevany,Male,34,58,Legal Assistant,Retail,Mass Customer,Yes,20,45201,Atwood Place,2176,New South Wales,Australia,9,132,4,4030.71,112,Hibernating,2131.3069315068497
3080,Christoforo Santus,Male,87,59,Graphic Designer,Financial Services,High Net Worth,No,10,680,Veith Court,3939,Victoria,Australia,8,5,9,10388.83,555,Champions,7855.663232876712
3081,Dodi Volker,Female,61,46,Mechanical Systems Engineer,N/A,High Net Worth,Yes,9,53,Dunning Lane,3024,Victoria,Australia,6,107,6,8311.18,134,At Risk,5647.048328767123
3082,Emlyn Maile,Male,68,20,N/A,Manufacturing,Mass Customer,Yes,2,837,Elmside Center,2761,New South Wales,Australia,8,17,5,4508.030000000001,422,Potential Loyalists,3989.2977808219184
3083,Cirillo Duprey,Male,44,46,N/A,N/A,Mass Customer,Yes,12,57863,Pond Avenue,2773,New South Wales,Australia,9,70,6,4366.12,232,At Risk,3277.580493150685
3084,Birgit Dowers,Female,57,58,Staff Scientist,Financial Services,Affluent Customer,Yes,16,41205,Straubel Place,4305,Queensland,Australia,4,16,6,7652.58,434,Loyal Customers,6855.873041095891
3085,Kaleb Eslemont,Male,91,39,Accountant IV,N/A,Affluent Customer,No,5,52,Steensland Place,3910,Victoria,Australia,8,26,5,4858.75,422,Potential Loyalists,2835.3801369863017
3086,Pieter Gadesby,Unknown,18,34,Biostatistician I,IT,High Net Worth,No,8,183,Arapahoe Pass,4116,Queensland,Australia,7,12,10,9866.66,555,Champions,6541.730739726027
3087,Gerry Scatcher,Male,64,31,Social Worker,Health,Mass Customer,No,9,233,Toban Alley,2567,New South Wales,Australia,8,85,6,6584.210000000001,233,At Risk,4293.265698630137
3088,Hilarius Trenbey,Male,92,43,N/A,Retail,Affluent Customer,Yes,17,5,Lotheville Parkway,2760,New South Wales,Australia,8,4,7,6701.71,543,Champions,5857.110931506849
3089,Wood Nathan,Male,27,17,Web Developer III,Manufacturing,Affluent Customer,Yes,2,7,Westridge Terrace,4504,Queensland,Australia,7,28,4,6196.13,413,Promising,4040.2162739726027
3090,Zared Pinchback,Male,81,53,Operator,Manufacturing,Mass Customer,No,8,98978,Nevada Circle,3020,Victoria,Australia,8,199,5,6006.22,123,Hibernating,2682.229753424658
3091,Guenevere Treffry,Female,88,22,Payment Adjustment Coordinator,Manufacturing,Affluent Customer,Yes,3,9503,Aberg Drive,3021,Victoria,Australia,7,308,2,1434.48,111,Hibernating,129.69271232876713
3092,Hallie Blackden,Female,8,45,Statistician IV,N/A,Affluent Customer,No,9,4,Bayside Place,4508,Queensland,Australia,4,161,3,3324.14,111,Hibernating,1338.7632328767122
3093,Harwilll Crimes,Male,31,25,Mechanical Systems Engineer,Property,High Net Worth,Yes,6,6,Lighthouse Bay Pass,3042,Victoria,Australia,9,69,9,10362.369999999999,255,At Risk,7835.655123287671
3094,Izak Andreutti,Male,51,28,Biostatistician II,N/A,Mass Customer,Yes,17,67241,Heath Way,2151,New South Wales,Australia,8,162,7,6633.12,143,At Risk,3071.225424657534
3095,Joachim,Male,14,19,Staff Accountant IV,Retail,High Net Worth,Yes,2,65620,Michigan Way,3141,Victoria,Australia,10,37,5,7352.31,324,New Customers,5297.691863013699
3096,Lulu Cabane,Female,32,44,Associate Professor,Financial Services,Mass Customer,No,10,3075,Victoria Drive,2290,New South Wales,Australia,7,16,3,5023.0599999999995,412,Promising,3550.546520547945
3097,Alessandro Casley,Male,2,39,Actuary,Financial Services,Affluent Customer,Yes,19,0,Stephen Lane,2170,New South Wales,Australia,5,61,3,3076.92,211,Hibernating,2512.115506849315
3098,Tiff Ovett,Female,77,37,Dental Hygienist,Health,Mass Customer,No,12,148,Marcy Pass,4301,Queensland,Australia,4,39,4,5235.47,312,New Customers,4590.001095890411
3099,Shelli Benitti,Female,73,21,N/A,Retail,Mass Customer,Yes,3,5406,Mockingbird Center,4870,Queensland,Australia,7,84,2,3105.12,211,Hibernating,1795.0145753424656
3100,Peggy Wrankling,Female,19,63,Recruiter,N/A,Mass Customer,No,7,7,Loeprich Junction,2101,New South Wales,Australia,11,21,4,5579.87,413,Promising,2583.5562465753424
3101,Paxton Lermit,Male,68,30,Geological Engineer,Manufacturing,High Net Worth,No,12,6,Kings Avenue,2135,New South Wales,Australia,12,62,4,4558.28,212,Hibernating,2884.829260273972
3102,Paquito Maitland,Male,37,27,Assistant Manager,Property,Affluent Customer,No,2,9,John Wall Parkway,2323,New South Wales,Australia,6,107,5,7162.67,124,Hibernating,3355.6618356164386
3103,Shaylah Hatchell,Female,5,64,Safety Technician II,Retail,Mass Customer,No,20,32304,Larry Road,4014,Queensland,Australia,7,60,8,9084.18,245,At Risk,5973.159452054794
3104,Diahann Blundan,Female,19,23,Business Systems Development Analyst,Property,Mass Customer,Yes,2,9,Dryden Crossing,4118,Queensland,Australia,3,50,7,7947.43,344,Loyal Customers,6227.301315068494
3105,Bryn Rycraft,Male,88,52,Teacher,Health,Mass Customer,No,12,146,Dakota Pass,4017,Queensland,Australia,7,11,6,6820.6,534,Potential Loyalists,4709.016986301371
3106,Yetty Conneely,Female,13,28,N/A,Financial Services,Mass Customer,Yes,21,11171,Rigney Court,2770,New South Wales,Australia,6,200,5,5176.15,122,Hibernating,1786.8353424657535
3107,Dell Tremathick,Female,98,57,Legal Assistant,N/A,High Net Worth,No,9,2,Vidon Center,4818,Queensland,Australia,3,96,4,4003.1400000000003,212,Hibernating,2884.4543013698635
3108,Trip Ahmed,Male,94,50,Accounting Assistant III,Entertainment,Mass Customer,No,10,1742,Scott Center,4670,Queensland,Australia,2,54,7,10194.970000000001,345,Loyal Customers,6508.021945205481
3109,Jeralee Domleo,Female,75,59,Automation Specialist II,Health,Mass Customer,Yes,10,451,Luster Hill,2170,New South Wales,Australia,9,170,5,6150.85,123,Hibernating,2376.081780821918
3110,Fabien Iacapucci,Male,14,23,Community Outreach Specialist,IT,Affluent Customer,Yes,8,3287,Hallows Center,4305,Queensland,Australia,3,18,3,2064.77,411,Promising,384.6694794520548
3111,Maxwell Blabber,Male,42,20,Associate Professor,Financial Services,Mass Customer,Yes,4,7208,Old Gate Avenue,2112,New South Wales,Australia,11,49,5,4650.44,322,New Customers,3835.020383561644
3112,Terri Gornal,Male,41,16,Internal Auditor,Retail,High Net Worth,Yes,1,944,Becker Road,3162,Victoria,Australia,11,12,8,8006.59,544,Champions,7107.219616438357
3113,Wenonah Lethabridge,Female,52,48,Teacher,Property,Mass Customer,Yes,18,904,Doe Crossing Terrace,2194,New South Wales,Australia,7,110,8,10192.61,145,At Risk,6534.440383561645
3114,Judah Prime,Male,48,43,Teacher,IT,Mass Customer,Yes,18,7285,Waxwing Pass,2620,New South Wales,Australia,5,88,5,4755.43,222,Hibernating,3087.772356164384
3115,Rip Spiers,Male,40,36,Nuclear Power Engineer,Manufacturing,Mass Customer,No,8,3538,Bunting Hill,3805,Victoria,Australia,7,196,5,6326.07,123,Hibernating,1559.8528767123287
3116,Correy Loynes,Male,16,39,N/A,Health,Mass Customer,No,7,979,Victoria Junction,3156,Victoria,Australia,8,88,6,5955.83,233,At Risk,3736.671424657534
3117,Nisse Marriage,Female,68,22,Cost Accountant,Financial Services,Affluent Customer,Yes,6,73,Fremont Alley,3805,Victoria,Australia,7,26,9,12615.48,455,Champions,9504.813698630136
3118,Cleveland Coxon,Male,54,24,Occupational Therapist,Health,High Net Worth,No,9,81183,Maple Wood Plaza,4152,Queensland,Australia,8,13,9,14065.03,555,Champions,6820.576191780822
3119,Earle Frisby,Male,13,58,N/A,N/A,High Net Worth,No,19,6620,Elmside Drive,4118,Queensland,Australia,9,6,4,4368.56,512,Promising,4093.2808767123292
3120,Lauree O'Donnell,Female,89,38,Clinical Specialist,Health,Mass Customer,Yes,10,4,Shopko Circle,2196,New South Wales,Australia,5,21,7,7351.7,444,Champions,6525.892602739726
3121,Mahmoud Batterbee,Male,82,58,Data Coordiator,Manufacturing,Mass Customer,No,19,969,Sycamore Point,2304,New South Wales,Australia,7,49,6,6379.44,333,Loyal Customers,3967.487342465754
3122,Cthrine Orans,Female,17,37,N/A,Manufacturing,High Net Worth,Yes,15,96073,Erie Place,2763,New South Wales,Australia,9,144,5,5885.77,123,Hibernating,2580.063561643836
3123,Tina Riggulsford,Female,71,41,Dental Hygienist,Health,High Net Worth,No,20,6915,Nobel Crossing,2195,New South Wales,Australia,6,1,4,3733.72,511,Promising,3621.196931506849
3124,Anastasie Le Grand,Female,73,36,Account Executive,Retail,High Net Worth,Yes,9,32,Elmside Point,2560,New South Wales,Australia,6,39,3,2085.18,311,New Customers,1353.9387945205478
3125,Krystyna Scarasbrick,Female,2,39,Social Worker,Health,High Net Worth,Yes,5,54294,Hovde Court,2500,New South Wales,Australia,8,10,4,4529.16,512,Promising,2940.851835616438
3126,Bondon Deeley,Male,7,31,Statistician IV,Financial Services,High Net Worth,No,12,98,Grover Street,3048,Victoria,Australia,5,41,7,8883.54,345,Loyal Customers,7204.185863013699
3127,Tucker Lewsley,Male,39,46,Research Nurse,Health,Mass Customer,No,10,4753,Sheridan Center,3048,Victoria,Australia,6,36,4,5836.78,313,New Customers,4541.494575342465
3128,Betteanne Alldread,Female,96,52,Geological Engineer,Manufacturing,High Net Worth,Yes,16,6958,Knutson Pass,3620,Victoria,Australia,1,105,5,5753.62,123,Hibernating,3026.561753424657
3129,Leola Mandrier,Female,44,62,Analog Circuit Design manager,Property,High Net Worth,Yes,11,0,Stephen Park,4702,Queensland,Australia,2,17,5,6405.030000000001,423,Potential Loyalists,4983.639780821918
